,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
797,2016,2016,0,Total,45396,8001.0,"Census Tract 40.01, Philadelphia County, PA",14000US42101004001
798,2016,2016,0,Total,52732,8854.0,"Census Tract 40.02, Philadelphia County, PA",14000US42101004002
799,2016,2016,0,Total,28503,5377.0,"Census Tract 41.01, Philadelphia County, PA",14000US42101004101
800,2016,2016,0,Total,38808,11481.0,"Census Tract 41.02, Philadelphia County, PA",14000US42101004102
801,2016,2016,0,Total,46033,11109.0,"Census Tract 42.01, Philadelphia County, PA",14000US42101004201
802,2016,2016,0,Total,45341,11830.0,"Census Tract 42.02, Philadelphia County, PA",14000US42101004202
803,2016,2016,0,Total,51550,13491.000000000002,"Census Tract 54, Philadelphia County, PA",14000US42101005400
804,2016,2016,0,Total,44333,9704.0,"Census Tract 55, Philadelphia County, PA",14000US42101005500
805,2016,2016,0,Total,25966,13954.000000000002,"Census Tract 56, Philadelphia County, PA",14000US42101005600
806,2016,2016,0,Total,35053,9158.0,"Census Tract 60, Philadelphia County, PA",14000US42101006000
807,2016,2016,0,Total,31500,7017.000000000001,"Census Tract 61, Philadelphia County, PA",14000US42101006100
808,2016,2016,0,Total,32368,9595.0,"Census Tract 62, Philadelphia County, PA",14000US42101006200
809,2016,2016,0,Total,25871,7342.0,"Census Tract 63, Philadelphia County, PA",14000US42101006300
810,2016,2016,0,Total,32256,5647.0,"Census Tract 64, Philadelphia County, PA",14000US42101006400
811,2016,2016,0,Total,26435,7549.0,"Census Tract 65, Philadelphia County, PA",14000US42101006500
812,2016,2016,0,Total,16560,5316.0,"Census Tract 66, Philadelphia County, PA",14000US42101006600
813,2016,2016,0,Total,32727,7086.0,"Census Tract 67, Philadelphia County, PA",14000US42101006700
814,2016,2016,0,Total,15899,3155.0,"Census Tract 69, Philadelphia County, PA",14000US42101006900
815,2016,2016,0,Total,26776,5001.0,"Census Tract 70, Philadelphia County, PA",14000US42101007000
816,2016,2016,0,Total,25000,4494.0,"Census Tract 71.01, Philadelphia County, PA",14000US42101007101
817,2016,2016,0,Total,30329,6377.0,"Census Tract 71.02, Philadelphia County, PA",14000US42101007102
818,2016,2016,0,Total,31852,7273.0,"Census Tract 72, Philadelphia County, PA",14000US42101007200
819,2016,2016,0,Total,25369,8100.0,"Census Tract 73, Philadelphia County, PA",14000US42101007300
820,2016,2016,0,Total,21502,2976.0,"Census Tract 74, Philadelphia County, PA",14000US42101007400
821,2016,2016,0,Total,27159,5748.0,"Census Tract 77, Philadelphia County, PA",14000US42101007700
822,2016,2016,0,Total,36069,11476.0,"Census Tract 78, Philadelphia County, PA",14000US42101007800
823,2016,2016,0,Total,56944,12681.0,"Census Tract 79, Philadelphia County, PA",14000US42101007900
824,2016,2016,0,Total,36886,8491.0,"Census Tract 80, Philadelphia County, PA",14000US42101008000
825,2016,2016,0,Total,17433,9258.0,"Census Tract 81.01, Philadelphia County, PA",14000US42101008101
826,2016,2016,0,Total,29350,5533.0,"Census Tract 81.02, Philadelphia County, PA",14000US42101008102
827,2016,2016,0,Total,36239,6457.0,"Census Tract 82, Philadelphia County, PA",14000US42101008200
828,2016,2016,0,Total,29770,6061.0,"Census Tract 83.01, Philadelphia County, PA",14000US42101008301
829,2016,2016,0,Total,31202,4228.0,"Census Tract 83.02, Philadelphia County, PA",14000US42101008302
830,2016,2016,0,Total,31122,5114.0,"Census Tract 84, Philadelphia County, PA",14000US42101008400
831,2016,2016,0,Total,28201,8161.000000000001,"Census Tract 85, Philadelphia County, PA",14000US42101008500
832,2016,2016,0,Total,39115,13855.999999999998,"Census Tract 86.01, Philadelphia County, PA",14000US42101008601
833,2016,2016,0,Total,36397,5295.0,"Census Tract 86.02, Philadelphia County, PA",14000US42101008602
834,2016,2016,0,Total,39821,6613.0,"Census Tract 87.01, Philadelphia County, PA",14000US42101008701
835,2016,2016,0,Total,31212,5126.0,"Census Tract 87.02, Philadelphia County, PA",14000US42101008702
836,2016,2016,0,Total,11473,771.0,"Census Tract 88.01, Philadelphia County, PA",14000US42101008801
837,2016,2016,0,Total,17105,5528.0,"Census Tract 88.02, Philadelphia County, PA",14000US42101008802
838,2016,2016,0,Total,16895,7959.000000000001,"Census Tract 90, Philadelphia County, PA",14000US42101009000
839,2016,2016,0,Total,16688,6235.0,"Census Tract 91, Philadelphia County, PA",14000US42101009100
840,2016,2016,0,Total,19028,5763.0,"Census Tract 92, Philadelphia County, PA",14000US42101009200
841,2016,2016,0,Total,26814,3954.0,"Census Tract 93, Philadelphia County, PA",14000US42101009300
842,2016,2016,0,Total,18408,2838.0,"Census Tract 94, Philadelphia County, PA",14000US42101009400
843,2016,2016,0,Total,27708,12239.0,"Census Tract 95, Philadelphia County, PA",14000US42101009500
844,2016,2016,0,Total,24402,2987.0,"Census Tract 96, Philadelphia County, PA",14000US42101009600
845,2016,2016,0,Total,42906,5044.0,"Census Tract 98.01, Philadelphia County, PA",14000US42101009801
846,2016,2016,0,Total,51646,10770.0,"Census Tract 98.02, Philadelphia County, PA",14000US42101009802
847,2016,2016,0,Total,39225,5497.0,"Census Tract 100, Philadelphia County, PA",14000US42101010000
848,2016,2016,0,Total,32064,5733.0,"Census Tract 101, Philadelphia County, PA",14000US42101010100
849,2016,2016,0,Total,16071,3391.0,"Census Tract 102, Philadelphia County, PA",14000US42101010200
850,2016,2016,0,Total,24559,5564.0,"Census Tract 103, Philadelphia County, PA",14000US42101010300
851,2016,2016,0,Total,26731,11462.0,"Census Tract 104, Philadelphia County, PA",14000US42101010400
852,2016,2016,0,Total,15726,6047.0,"Census Tract 105, Philadelphia County, PA",14000US42101010500
853,2016,2016,0,Total,14375,3483.0,"Census Tract 106, Philadelphia County, PA",14000US42101010600
854,2016,2016,0,Total,20840,11924.0,"Census Tract 107, Philadelphia County, PA",14000US42101010700
855,2016,2016,0,Total,20861,4857.0,"Census Tract 108, Philadelphia County, PA",14000US42101010800
856,2016,2016,0,Total,20682,5660.0,"Census Tract 109, Philadelphia County, PA",14000US42101010900
857,2016,2016,0,Total,16627,3982.0000000000005,"Census Tract 110, Philadelphia County, PA",14000US42101011000
858,2016,2016,0,Total,19098,4584.0,"Census Tract 111, Philadelphia County, PA",14000US42101011100
859,2016,2016,0,Total,26531,5583.0,"Census Tract 112, Philadelphia County, PA",14000US42101011200
860,2016,2016,0,Total,34495,9117.0,"Census Tract 113, Philadelphia County, PA",14000US42101011300
861,2016,2016,0,Total,47271,8882.0,"Census Tract 114, Philadelphia County, PA",14000US42101011400
862,2016,2016,0,Total,47349,7637.999999999999,"Census Tract 115, Philadelphia County, PA",14000US42101011500
863,2016,2016,0,Total,63333,13630.000000000002,"Census Tract 117, Philadelphia County, PA",14000US42101011700
864,2016,2016,0,Total,37390,4350.0,"Census Tract 118, Philadelphia County, PA",14000US42101011800
865,2016,2016,0,Total,30854,6472.0,"Census Tract 119, Philadelphia County, PA",14000US42101011900
866,2016,2016,0,Total,53182,10495.0,"Census Tract 120, Philadelphia County, PA",14000US42101012000
867,2016,2016,0,Total,35380,8742.0,"Census Tract 121, Philadelphia County, PA",14000US42101012100
868,2016,2016,0,Total,20726,7223.0,"Census Tract 122.01, Philadelphia County, PA",14000US42101012201
869,2016,2016,0,Total,38438,8132.0,"Census Tract 122.03, Philadelphia County, PA",14000US42101012203
870,2016,2016,0,Total,44233,9455.0,"Census Tract 122.04, Philadelphia County, PA",14000US42101012204
871,2016,2016,0,Total,70192,12757.0,"Census Tract 125, Philadelphia County, PA",14000US42101012500
872,2016,2016,0,Total,33164,4996.0,"Census Tract 131, Philadelphia County, PA",14000US42101013100
873,2016,2016,0,Total,18472,8100.0,"Census Tract 132, Philadelphia County, PA",14000US42101013200
874,2016,2016,0,Total,55063,2850.0,"Census Tract 133, Philadelphia County, PA",14000US42101013300
875,2016,2016,0,Total,83423,11367.0,"Census Tract 134.01, Philadelphia County, PA",14000US42101013401
876,2016,2016,0,Total,76220,18911.0,"Census Tract 134.02, Philadelphia County, PA",14000US42101013402
877,2016,2016,0,Total,55313,14659.0,"Census Tract 135, Philadelphia County, PA",14000US42101013500
878,2016,2016,0,Total,101213,10335.0,"Census Tract 136.01, Philadelphia County, PA",14000US42101013601
879,2016,2016,0,Total,78250,9874.0,"Census Tract 136.02, Philadelphia County, PA",14000US42101013602
880,2016,2016,0,Total,39696,6549.0,"Census Tract 137, Philadelphia County, PA",14000US42101013700
881,2016,2016,0,Total,28534,7423.999999999999,"Census Tract 138, Philadelphia County, PA",14000US42101013800
882,2016,2016,0,Total,14314,2676.0,"Census Tract 139, Philadelphia County, PA",14000US42101013900
883,2016,2016,0,Total,24474,11897.0,"Census Tract 140, Philadelphia County, PA",14000US42101014000
884,2016,2016,0,Total,19167,6152.0,"Census Tract 141, Philadelphia County, PA",14000US42101014100
885,2016,2016,0,Total,85765,10136.0,"Census Tract 142, Philadelphia County, PA",14000US42101014200
886,2016,2016,0,Total,64167,10896.0,"Census Tract 143, Philadelphia County, PA",14000US42101014300
887,2016,2016,0,Total,54393,15220.000000000002,"Census Tract 144, Philadelphia County, PA",14000US42101014400
888,2016,2016,0,Total,20859,8515.0,"Census Tract 145, Philadelphia County, PA",14000US42101014500
889,2016,2016,0,Total,28558,6612.0,"Census Tract 146, Philadelphia County, PA",14000US42101014600
890,2016,2016,0,Total,12460,8128.999999999999,"Census Tract 147, Philadelphia County, PA",14000US42101014700
891,2016,2016,0,Total,25000,9544.0,"Census Tract 148, Philadelphia County, PA",14000US42101014800
892,2016,2016,0,Total,16933,8011.0,"Census Tract 149, Philadelphia County, PA",14000US42101014900
893,2016,2016,0,Total,30051,3598.0,"Census Tract 151.01, Philadelphia County, PA",14000US42101015101
894,2016,2016,0,Total,13750,4444.0,"Census Tract 151.02, Philadelphia County, PA",14000US42101015102
895,2016,2016,0,Total,19105,5984.0,"Census Tract 152, Philadelphia County, PA",14000US42101015200
896,2016,2016,0,Total,16075,2353.0,"Census Tract 153, Philadelphia County, PA",14000US42101015300
897,2016,2016,0,Total,23031,3868.9999999999995,"Census Tract 156, Philadelphia County, PA",14000US42101015600
898,2016,2016,0,Total,38991,3784.0000000000005,"Census Tract 157, Philadelphia County, PA",14000US42101015700
899,2016,2016,0,Total,56989,11597.0,"Census Tract 158, Philadelphia County, PA",14000US42101015800
900,2016,2016,0,Total,50906,11143.0,"Census Tract 160, Philadelphia County, PA",14000US42101016000
901,2016,2016,0,Total,46174,12074.0,"Census Tract 161, Philadelphia County, PA",14000US42101016100
902,2016,2016,0,Total,21765,4813.0,"Census Tract 162, Philadelphia County, PA",14000US42101016200
903,2016,2016,0,Total,14017,4056.0,"Census Tract 163, Philadelphia County, PA",14000US42101016300
904,2016,2016,0,Total,16222,4462.0,"Census Tract 164, Philadelphia County, PA",14000US42101016400
905,2016,2016,0,Total,14760,7647.999999999999,"Census Tract 165, Philadelphia County, PA",14000US42101016500
906,2016,2016,0,Total,13807,13733.0,"Census Tract 166, Philadelphia County, PA",14000US42101016600
907,2016,2016,0,Total,19647,8035.0,"Census Tract 167.01, Philadelphia County, PA",14000US42101016701
908,2016,2016,0,Total,20230,7234.000000000001,"Census Tract 167.02, Philadelphia County, PA",14000US42101016702
909,2016,2016,0,Total,17250,4760.0,"Census Tract 168, Philadelphia County, PA",14000US42101016800
910,2016,2016,0,Total,29202,4833.0,"Census Tract 169.01, Philadelphia County, PA",14000US42101016901
911,2016,2016,0,Total,24802,6662.0,"Census Tract 169.02, Philadelphia County, PA",14000US42101016902
912,2016,2016,0,Total,36275,15863.0,"Census Tract 170, Philadelphia County, PA",14000US42101017000
913,2016,2016,0,Total,30647,8274.0,"Census Tract 171, Philadelphia County, PA",14000US42101017100
914,2016,2016,0,Total,27217,6639.0,"Census Tract 172.01, Philadelphia County, PA",14000US42101017201
915,2016,2016,0,Total,15731,7158.0,"Census Tract 172.02, Philadelphia County, PA",14000US42101017202
916,2016,2016,0,Total,23479,4295.0,"Census Tract 173, Philadelphia County, PA",14000US42101017300
917,2016,2016,0,Total,22625,3760.0,"Census Tract 174, Philadelphia County, PA",14000US42101017400
918,2016,2016,0,Total,17708,3316.0,"Census Tract 175, Philadelphia County, PA",14000US42101017500
919,2016,2016,0,Total,17855,4507.0,"Census Tract 176.01, Philadelphia County, PA",14000US42101017601
920,2016,2016,0,Total,18329,3212.0,"Census Tract 176.02, Philadelphia County, PA",14000US42101017602
921,2016,2016,0,Total,21589,4138.0,"Census Tract 177.01, Philadelphia County, PA",14000US42101017701
922,2016,2016,0,Total,16604,3048.0,"Census Tract 177.02, Philadelphia County, PA",14000US42101017702
923,2016,2016,0,Total,24975,9170.0,"Census Tract 178, Philadelphia County, PA",14000US42101017800
924,2016,2016,0,Total,31197,2567.0,"Census Tract 179, Philadelphia County, PA",14000US42101017900
925,2016,2016,0,Total,57981,12510.0,"Census Tract 180.01, Philadelphia County, PA",14000US42101018001
926,2016,2016,0,Total,39479,9371.0,"Census Tract 180.02, Philadelphia County, PA",14000US42101018002
927,2016,2016,0,Total,59063,10122.0,"Census Tract 183, Philadelphia County, PA",14000US42101018300
928,2016,2016,0,Total,50321,4094.0,"Census Tract 184, Philadelphia County, PA",14000US42101018400
929,2016,2016,0,Total,23705,3928.0,"Census Tract 188, Philadelphia County, PA",14000US42101018800
930,2016,2016,0,Total,32963,4859.0,"Census Tract 190, Philadelphia County, PA",14000US42101019000
931,2016,2016,0,Total,31565,5517.0,"Census Tract 191, Philadelphia County, PA",14000US42101019100
932,2016,2016,0,Total,24864,5562.0,"Census Tract 192, Philadelphia County, PA",14000US42101019200
933,2016,2016,0,Total,14451,3619.0,"Census Tract 195.01, Philadelphia County, PA",14000US42101019501
934,2016,2016,0,Total,23233,10909.0,"Census Tract 195.02, Philadelphia County, PA",14000US42101019502
935,2016,2016,0,Total,19685,4028.0,"Census Tract 197, Philadelphia County, PA",14000US42101019700
936,2016,2016,0,Total,23419,1739.9999999999998,"Census Tract 198, Philadelphia County, PA",14000US42101019800
937,2016,2016,0,Total,18576,1920.0000000000002,"Census Tract 199, Philadelphia County, PA",14000US42101019900
938,2016,2016,0,Total,25066,7353.0,"Census Tract 200, Philadelphia County, PA",14000US42101020000
939,2016,2016,0,Total,17052,3729.0000000000005,"Census Tract 201.01, Philadelphia County, PA",14000US42101020101
940,2016,2016,0,Total,32066,5882.0,"Census Tract 201.02, Philadelphia County, PA",14000US42101020102
941,2016,2016,0,Total,18550,5064.0,"Census Tract 202, Philadelphia County, PA",14000US42101020200
942,2016,2016,0,Total,26397,8399.0,"Census Tract 203, Philadelphia County, PA",14000US42101020300
943,2016,2016,0,Total,21977,6315.0,"Census Tract 204, Philadelphia County, PA",14000US42101020400
944,2016,2016,0,Total,25063,13228.0,"Census Tract 205, Philadelphia County, PA",14000US42101020500
945,2016,2016,0,Total,34688,14406.0,"Census Tract 206, Philadelphia County, PA",14000US42101020600
946,2016,2016,0,Total,52816,6874.0,"Census Tract 207, Philadelphia County, PA",14000US42101020700
947,2016,2016,0,Total,43646,13476.999999999998,"Census Tract 208, Philadelphia County, PA",14000US42101020800
948,2016,2016,0,Total,58750,10947.0,"Census Tract 209, Philadelphia County, PA",14000US42101020900
949,2016,2016,0,Total,73723,28956.999999999996,"Census Tract 210, Philadelphia County, PA",14000US42101021000
950,2016,2016,0,Total,69453,19248.0,"Census Tract 211, Philadelphia County, PA",14000US42101021100
951,2016,2016,0,Total,65560,11917.0,"Census Tract 212, Philadelphia County, PA",14000US42101021200
952,2016,2016,0,Total,63117,4130.0,"Census Tract 213, Philadelphia County, PA",14000US42101021300
953,2016,2016,0,Total,71125,13070.0,"Census Tract 214, Philadelphia County, PA",14000US42101021400
954,2016,2016,0,Total,72371,7278.999999999999,"Census Tract 215, Philadelphia County, PA",14000US42101021500
955,2016,2016,0,Total,66719,13580.999999999998,"Census Tract 216, Philadelphia County, PA",14000US42101021600
956,2016,2016,0,Total,72239,7362.0,"Census Tract 217, Philadelphia County, PA",14000US42101021700
957,2016,2016,0,Total,50135,12937.0,"Census Tract 218, Philadelphia County, PA",14000US42101021800
958,2016,2016,0,Total,75000,10374.0,"Census Tract 219, Philadelphia County, PA",14000US42101021900
959,2016,2016,0,Total,87292,19240.0,"Census Tract 220, Philadelphia County, PA",14000US42101022000
960,2016,2016,0,Total,137500,16098.999999999998,"Census Tract 231, Philadelphia County, PA",14000US42101023100
961,2016,2016,0,Total,76667,22994.0,"Census Tract 235, Philadelphia County, PA",14000US42101023500
962,2016,2016,0,Total,67147,20418.0,"Census Tract 236, Philadelphia County, PA",14000US42101023600
963,2016,2016,0,Total,54835,15180.0,"Census Tract 237, Philadelphia County, PA",14000US42101023700
964,2016,2016,0,Total,46607,12753.0,"Census Tract 238, Philadelphia County, PA",14000US42101023800
965,2016,2016,0,Total,20843,2999.0,"Census Tract 239, Philadelphia County, PA",14000US42101023900
966,2016,2016,0,Total,43750,7614.0,"Census Tract 240, Philadelphia County, PA",14000US42101024000
